task_id,arrival_time,task_length_MI,cpu_demand,memory_demand_MB,deadline_ms,qos_level,task_type
431,2414.18620076574,2607,0.5776381459823856,435,3763,Medium,data
432,6625.04571532676,1359,0.4040718221476166,959,2828,Low,compute
433,2460.6318499096446,748,0.9150737971252276,244,1439,High,data
434,6658.591175591877,4359,0.27446264853908253,347,3637,High,latency
435,5173.0851720228875,4761,0.7090431452652068,610,4141,High,latency
436,4240.889884358493,1587,0.3714901101644569,222,2423,High,latency
437,5546.87808661419,2010,0.42104757466530296,301,3454,Low,compute
438,2870.5151991962975,3641,0.6305635474430827,155,3607,High,latency
439,7065.747062729789,4767,0.8957285877830439,837,2625,Low,data
440,4148.56869333564,422,0.9797749130899748,534,538,High,latency
441,3605.4556048589225,2731,0.2536070263606258,657,847,High,compute
442,8286.569145557378,100,0.8929739293260752,673,4368,High,data
443,9249.669119531922,4804,0.11902308190673683,333,3674,High,data
444,460.07310887296927,364,0.2873845599402812,784,3416,Medium,compute
445,2326.269928297655,2467,0.33366559243357513,51,3854,High,latency
446,3485.1936949256324,4126,0.9989506739709195,131,4169,High,compute
447,8149.664793702474,2219,0.4802481014223796,455,1972,High,data
448,9854.914276432975,542,0.3898171050989636,507,2903,High,data
449,9689.717046703518,4288,0.20092057461616242,833,1349,Low,latency
450,9049.483455499269,2431,0.35600542148282854,142,3837,High,compute
451,2965.5626506402987,2505,0.6761253643377688,69,451,Medium,compute
452,9920.112434144741,3317,0.15779261797272082,1006,4396,Medium,data
453,2494.200410564512,3028,0.24083388906954237,199,4809,Low,compute
454,1059.061548822322,1212,0.24119821329699703,136,4919,Medium,compute
455,9509.526110553941,2104,0.5151369070504043,534,286,High,data
456,2334.202554680963,1192,0.6025070816343292,426,4995,High,latency
457,6897.682650777505,3696,0.9317903317621078,194,4128,Low,compute
458,583.5635898058866,2159,0.6047581393934015,421,4093,High,latency
459,7307.090991274762,623,0.21423722512251853,740,4695,High,data
460,8817.202123338397,3844,0.44649900644784113,285,1076,Low,latency
461,2724.368954659625,4619,0.5330295218178072,407,3151,Medium,compute
462,3790.568960774285,1065,0.35157621878782963,395,281,Medium,latency
463,3742.961833209161,2389,0.2693048305316584,556,1126,Medium,compute
464,7487.882575401331,1864,0.17593240185223274,294,1505,Medium,data
465,2378.0724253903886,3525,0.350252272086402,143,628,Medium,latency
466,1718.5309904764301,3333,0.4342858572284284,769,4045,Medium,latency
467,4492.9164868773805,1221,0.4462046678251088,203,2352,Medium,latency
468,3044.684073773195,2110,0.9480109775660918,689,4019,High,data
469,8391.891222586524,4027,0.42378358248517833,348,1424,High,data
470,2377.4182601563875,2855,0.8329400402819468,878,2673,Medium,data
471,5023.894574892614,3130,0.6794068185187251,147,4838,Low,data
472,9425.835996979304,4521,0.9869351672260017,242,727,Medium,data
473,6339.976977446608,4951,0.7309468309814898,304,4169,High,data
474,8672.894054624649,4915,0.49556756257091417,393,652,Medium,data
475,9402.096893547674,2473,0.3055610992409527,364,3749,Medium,latency
476,7507.648618863519,920,0.644106723666578,757,2045,Low,latency
477,6995.750602247514,3253,0.6572416156865027,720,2042,High,data
478,9679.65566604227,2263,0.5270151705302499,400,566,Medium,compute
479,9944.007896476794,444,0.509146100471897,238,2366,High,data
480,4518.216826697597,4026,0.26082442398024897,163,4375,Medium,data
481,708.6977818420836,1314,0.3516158706813336,782,4371,Low,latency
482,2927.9403144051885,1231,0.25295103800264607,885,3232,High,latency
483,1523.5470568773046,3125,0.9719296177049171,603,793,Low,latency
484,4174.863747960118,3345,0.3135628971201569,828,1395,High,compute
485,1312.8932847325602,4378,0.2079696404032682,96,2146,High,compute
486,6041.17804020882,803,0.9399925451940013,215,4993,High,compute
487,3828.080591578541,4176,0.32603557588507703,937,4984,High,data
488,8953.8588428821,2335,0.8551096321164648,53,2434,Low,data
489,9677.946717985018,3897,0.1343527016984566,536,4251,High,data
490,5468.849016694222,1936,0.6512791495047147,472,1310,High,latency
491,2748.235698675966,2946,0.3022668095856297,838,1845,Low,compute
492,5922.304187618368,2554,0.9548089974175432,754,396,Medium,data
493,8967.611582244099,1914,0.379581976221699,787,3272,Low,data
494,4067.333458357483,2201,0.7611280174254312,748,4091,High,latency
495,5520.782766919709,405,0.22492666315231274,800,2560,Low,latency
496,2716.527676061459,2238,0.5053943206940031,683,173,Low,data
497,4554.44149450027,2993,0.366415166849524,933,2000,High,compute
498,4017.1353537959862,3948,0.9682557549126488,608,4959,High,latency
499,2484.13465082971,2657,0.5240862093008616,442,4845,Medium,data
500,5058.663838253084,4080,0.13456434583664395,573,790,High,latency
501,3103.8082597981142,3132,0.5719889443967288,411,511,High,latency
502,3730.348638807475,4691,0.1447396051776735,515,3614,Medium,latency
503,5249.7044225426425,2147,0.19613474248760748,763,3546,Low,data
504,7505.950229289875,905,0.3487304033745905,599,2933,Medium,latency
505,3335.074657912753,2157,0.9743100121189472,828,1192,Medium,compute
506,9241.587666207635,389,0.8469827553725173,211,2682,High,latency
507,8623.185468359025,4188,0.3521210985650396,118,765,Low,latency
508,486.9029597552854,704,0.8256556908157131,284,4625,Medium,latency
509,2536.4252425682275,998,0.5019823992925551,961,1515,Medium,compute
510,4461.35512659202,3314,0.6049171920942622,268,1128,Low,latency
511,1046.2788874247408,3943,0.4892739737311691,148,3728,High,data
512,3484.759890334971,1655,0.1375264259186756,187,3124,High,compute
513,7400.975256176825,2715,0.7082696542894125,388,4718,High,compute
514,6805.144811428258,3390,0.20950783502474363,581,700,High,latency
515,6223.844285660049,1942,0.14343969380462426,178,4702,Medium,data
516,7105.284027223456,1020,0.43683240626721476,466,4688,Medium,data
517,2049.2368695970176,2007,0.42847333653507313,770,2910,Low,latency
518,3416.9811486473213,4711,0.596624882477507,723,4116,Medium,latency
519,6762.424822774628,205,0.3237035194780926,280,1725,High,compute
520,8792.34763031327,4147,0.13791054263652358,553,2599,Medium,data
521,5436.780538280952,2311,0.2634553384706109,714,2155,Low,data
522,2826.9965094553663,3815,0.8019216154942121,363,660,High,compute
523,302.3525800598259,1066,0.13185911649539153,844,549,Medium,compute
524,7103.368289742133,1449,0.5384684770159368,446,4784,Low,compute
525,78.84103508440377,2956,0.8869983723137187,180,4323,Medium,compute
526,3726.7906982099553,780,0.8649321359230816,599,4228,High,latency
527,5305.372145627818,1266,0.6103153972967771,190,3258,High,data
528,9221.11461767193,2892,0.17957028612695264,852,3678,Low,latency
529,894.9454503290011,4874,0.764082843675091,779,1977,Low,latency
530,4059.423219682837,2345,0.23731829906336072,421,762,Low,latency
531,243.13199710157772,1172,0.5441008696001836,709,2065,Medium,latency
532,3426.109843415903,1273,0.22645544121974526,742,2280,Low,compute
533,6222.310588397949,3731,0.4098800856221304,63,4068,High,latency
534,2790.679482285984,4593,0.8155770869942582,819,3624,High,compute
535,2097.499496556351,3862,0.5406924355994411,630,478,High,data
536,1157.0323332709365,1806,0.4194460215141226,134,441,Low,latency
537,5771.402440203418,3837,0.1416420282682167,332,2441,Medium,latency
538,6952.700059046861,4022,0.957518226859853,139,919,Low,data
539,6719.571405958223,4020,0.3387457533732695,457,1849,Medium,compute
540,9488.610207205074,4245,0.8582873485490206,791,2141,Medium,latency
541,27.032138935026985,2767,0.8304272698620552,216,228,Low,data
542,6471.96653894036,1992,0.7590837899212087,625,3292,High,data
543,6003.9223709763955,3019,0.9104811269674274,998,469,High,latency
544,5887.396099702882,1698,0.7903231033746085,958,3340,High,data
545,9627.703198402423,1213,0.1905764966954799,136,1897,Medium,compute
546,168.71673370039696,3610,0.6763688085361179,976,2061,Medium,latency
547,6964.824307014501,3135,0.3571821447141601,253,4167,Medium,latency
548,8136.786497018635,1752,0.2431406975884563,989,2444,Medium,compute
549,5098.071966215842,2063,0.7044304353374305,295,3621,Low,compute
550,3339.6486959680915,2774,0.4282078091951472,110,1913,High,data
551,7908.401632274049,1372,0.705745340307847,365,415,High,compute
552,972.4292563242465,1551,0.7437951636336361,266,1408,High,latency
553,4420.356377299253,3981,0.9507365715305508,591,4651,High,data
554,5199.523745708382,4610,0.282489902715157,881,453,Low,latency
555,6939.564109345475,3870,0.4687189065169306,752,492,Medium,latency
556,908.8573203240946,825,0.27575702565549465,769,75,High,latency
557,2277.5950153786093,1449,0.8035285950790277,286,572,Medium,compute
558,4103.015626901256,3576,0.48899288822883236,529,2209,High,latency
559,6232.946730201306,3141,0.4945899969912104,527,1193,Medium,compute
560,8869.607812174176,2973,0.13638865430494831,693,3030,Medium,latency
561,6188.261682413765,1379,0.2568414594170272,719,2276,High,data
562,1334.6147093493444,662,0.6438290755490663,424,1327,Medium,compute
563,9805.801327872823,1584,0.909506464411865,275,1638,Low,latency
564,8717.85734755493,4016,0.5321244806687372,501,2175,Medium,latency
565,5027.20761145324,905,0.13400370996139843,846,1392,Medium,data
566,9223.47981796633,4949,0.44468291449538533,923,2411,Low,latency
567,5413.807937571358,2762,0.6303798032197725,417,3355,Medium,latency
568,9233.060678891632,3988,0.899847866250624,645,3110,Low,data
569,8298.973686033432,195,0.548768555365409,981,2946,High,compute
570,9682.864102942973,1249,0.9109610671958295,461,3183,Medium,data
571,9197.828107781585,4866,0.6209605066714547,263,668,High,compute
572,360.33817428569483,4874,0.6764245085643946,297,3305,Low,data
573,1747.7200416093997,2013,0.8462909050909352,993,1808,High,data
574,3891.3467710118575,4097,0.5300914804030541,378,3975,Low,data
575,9521.426972954208,734,0.2972348215462244,308,2746,Medium,data
576,3000.2891947592957,2904,0.3332875526145369,360,3037,Medium,latency
577,1604.6764388760105,411,0.2879774377986184,1015,3759,Low,data
578,8863.046660865599,4668,0.5239601531584716,341,2720,High,compute
579,4463.944154832029,2879,0.9727418295342295,59,3431,Low,data
580,9078.755943543261,3337,0.6771554335554703,713,3061,Medium,compute
581,1602.3046632014325,1585,0.34642436164696555,674,1337,Low,compute
582,6611.175115080995,999,0.29192151455585846,129,1193,High,compute
583,4402.637528294918,4969,0.8446094634069716,267,2587,Low,compute
584,764.8676903028539,1512,0.8898611479946851,903,4297,High,data
585,6964.631446525006,3152,0.4193523203591676,158,2414,High,compute
586,2473.9875553915367,3016,0.876668550727261,105,196,Medium,data
587,396.1552257951773,1175,0.21518592698215955,435,230,Medium,latency
588,599.4429824957326,1738,0.8509809893627924,397,3227,Low,data
589,610.7853706678734,3804,0.4917781503095826,484,2814,High,compute
590,9077.329574850395,3511,0.711958687306177,422,1902,High,latency
591,7398.83917829101,2616,0.9141781923917067,892,2987,Medium,latency
592,8980.62357213735,947,0.6299539758944753,393,1028,Medium,data
593,6725.823112965213,2212,0.8679173179419093,500,781,Low,latency
594,5289.399290308832,2147,0.21902220643505632,132,4780,Low,data
595,3044.4636434737827,337,0.19648809549162694,213,915,High,data
596,9979.622513286735,3609,0.37465575998503275,952,2573,Medium,latency
597,3621.8905893938936,394,0.7754111947440309,925,2391,High,data
598,4706.489492139095,444,0.9778089414863529,892,3964,High,data
599,3782.4517492346176,2804,0.6169137747731196,153,150,Low,latency
600,9795.269293354586,3014,0.3920045256116321,792,1146,Low,data
601,1746.5838539500578,3073,0.19692681143038476,277,3831,Medium,data
602,3279.8800090807968,1468,0.2320803659821272,405,4905,Medium,latency
603,6803.486660150015,2402,0.5792176609163199,592,3400,Medium,data
604,632.0761833863064,3442,0.2705094573560357,825,1445,High,compute
605,6072.49374011541,2083,0.8525671064158868,976,348,High,compute
606,4776.465028764161,2284,0.7570219115345521,390,1402,Low,compute
607,2839.999767621011,2231,0.767941205795033,799,3688,High,compute
608,2384.13280924058,3936,0.2165578335304303,454,4345,Medium,latency
609,5145.127432987568,1284,0.7877568215350513,168,768,High,data
610,3679.2758053704133,1274,0.3233934632509716,927,911,Medium,latency
611,4565.1989126265535,1396,0.5099132664616696,595,1022,High,compute
612,3374.773817642399,2307,0.8459181611162129,568,1139,Low,latency
613,9704.936935959777,1832,0.2735254345961317,968,1321,High,data
614,1334.3943174560402,4273,0.17736834712696464,425,4958,High,compute
615,968.0395317837421,4258,0.15943894004424455,517,4157,High,compute
616,3433.9172879091607,4468,0.9799257829081083,874,2204,Low,compute
617,5910.269008704912,3121,0.11223462341035316,83,4279,Medium,data
618,6591.7647185002825,4414,0.5292385874286335,328,4989,Medium,latency
619,3972.5674716804206,1116,0.2723336109659278,494,3487,Medium,compute
620,9992.779939221711,4394,0.3437880371534926,511,1474,Low,data
621,3518.929961930426,1505,0.914771438247452,433,3565,Medium,compute
622,7214.066679599525,3401,0.6750355518620671,742,2151,High,compute
623,6375.826945307928,3900,0.6212157007605486,529,1557,High,latency
624,8130.538632474607,1593,0.7513131943275889,518,2690,High,compute
625,9762.2566345382,1792,0.6863511070558513,704,4949,High,data
626,8897.936564455402,3187,0.7849722830786908,336,1506,Low,compute
627,7645.6197435770855,2672,0.3561985853998846,66,2825,High,data
628,6982.484778182906,3523,0.9396346615640087,120,2588,Low,data
629,3354.9816967589963,3986,0.4127289500962208,706,4595,Medium,data
630,1476.8557820670735,4315,0.32215174241364497,83,997,High,compute
631,626.3600305980976,923,0.27243084966683734,176,3914,High,compute
632,2419.0170420148484,4785,0.5306679379675268,408,3450,High,latency
633,4322.814811812986,438,0.7326883574712758,685,4112,Medium,compute
634,5219.962736299824,2621,0.21325181701938048,849,2663,High,data
635,7730.835540548716,3814,0.29203141688204326,232,72,Low,compute
636,9587.40923056593,2053,0.6090195773213194,387,3860,High,data
637,1173.2048038481103,646,0.3852801651894009,304,4516,High,compute
638,1070.0414019379157,3012,0.38862764398112004,822,2982,Medium,latency
639,5896.947230135507,2718,0.37798335361002144,403,519,High,data
640,7453.98073947293,4120,0.9832482948131244,921,1917,Medium,data
641,8481.503803469848,2382,0.4264667493902692,361,725,High,compute
642,9358.320802167886,2205,0.3171692082425578,257,2825,High,compute
643,9834.26242260642,1887,0.9436875821132075,993,2037,Low,data
644,3998.0169222452587,4647,0.9663182109550065,889,1259,High,latency
645,3803.351835275731,953,0.5771637778420886,111,492,High,latency
646,1478.0867669727238,286,0.5163759307215199,603,3407,Medium,compute
647,6849.344386835594,3549,0.7567640147309268,232,3715,High,data
648,6567.61958440837,1906,0.7414165241075805,870,1011,Low,compute
649,8620.625958512073,4569,0.7256055372041934,374,1496,Medium,latency
650,972.5799478764063,4210,0.18634117482011997,861,4614,High,compute
651,4977.769078253418,3893,0.9052977469122482,752,3552,Medium,data
652,5810.8192967206305,450,0.45755850091905037,89,4728,Low,latency
653,2415.570400399184,1183,0.6362409002070005,544,1991,Medium,compute
654,1690.2540612916127,3024,0.4962694788162121,914,1426,Medium,data
655,8595.808364196215,2641,0.9109666915207486,261,2903,High,compute
656,585.3492223555878,3782,0.5731468737213381,139,3775,High,data
657,4706.209039180729,1476,0.6274785028591701,769,1531,High,compute
658,1158.3400130088528,3780,0.9331200918043498,702,4638,Medium,compute
659,4570.5876133136735,4673,0.13954429305915084,198,2112,Medium,data
660,9799.623263423093,3226,0.4422528329882258,942,1748,High,compute
661,4237.063534554728,4219,0.9427039781582751,733,1911,Medium,compute
662,8571.249175045674,4251,0.45138569498273695,1023,1694,Medium,latency
663,1173.155641831939,1091,0.3545069987674574,447,726,Medium,data
664,2712.5207676186415,3834,0.2928893803762117,867,4740,Low,compute
665,4037.927406673345,2127,0.5674371269207835,192,592,Low,data
666,3998.1214000933073,3524,0.4244781402835609,242,3751,Low,compute
667,6713.834786701531,3825,0.3627398605618364,343,3995,High,data
668,3447.1812737550767,3490,0.39199645519404913,599,865,Low,compute
669,7137.668684100164,2090,0.49648257565165443,727,4715,Low,latency
670,6391.868992253925,2505,0.4971071306955629,310,2590,Medium,data
671,3991.611452547731,3746,0.3448656438115903,655,2574,Medium,data
